M0:gm (L=1.00e-07) X,M0:gm (L=1.00e-07) Y,M0:gm (L=2.00e-07) X,M0:gm (L=2.00e-07) Y,M0:gm (L=3.00e-07) X,M0:gm (L=3.00e-07) Y,M0:gm (L=4.00e-07) X,M0:gm (L=4.00e-07) Y,M0:gm (L=5.00e-07) X,M0:gm (L=5.00e-07) Y,M0:gm (L=6.00e-07) X,M0:gm (L=6.00e-07) Y,M0:gm (L=7.00e-07) X,M0:gm (L=7.00e-07) Y,M0:gm (L=8.00e-07) X,M0:gm (L=8.00e-07) Y,M0:gm (L=9.00e-07) X,M0:gm (L=9.00e-07) Y,M0:gm (L=1.00e-06) X,M0:gm (L=1.00e-06) Y
0.6090000000000002,0.0001329819486981752,0.6090000000000002,8.784612842799689e-05,0.6090000000000002,6.361942608454593e-05,0.6090000000000002,4.866591060169639e-05,0.6090000000000002,3.923880356362958e-05,0.6090000000000002,3.278803765342095e-05,0.6090000000000002,2.811383247909756e-05,0.6090000000000002,2.458002442279901e-05,0.6090000000000002,2.181945100732298e-05,0.6090000000000002,1.96061006888965e-05
0.6100000000000002,0.0001338413330537855,0.6100000000000002,8.832633457097935e-05,0.6100000000000002,6.39414505792018e-05,0.6100000000000002,4.890310950845947e-05,0.6100000000000002,3.942561911334658e-05,0.6100000000000002,3.294161335992198e-05,0.6100000000000002,2.824391731428104e-05,0.6100000000000002,2.469267559476414e-05,0.6100000000000002,2.191867920079341e-05,0.6100000000000002,1.969469275060109e-05
0.6110000000000002,0.0001347001701786479,0.6110000000000002,8.880597470997459e-05,0.6110000000000002,6.426309737721399e-05,0.6110000000000002,4.914006647985868e-05,0.6110000000000002,3.961226521700577e-05,0.6110000000000002,3.309506189020922e-05,0.6110000000000002,2.837390165432942e-05,0.6110000000000002,2.480524423969654e-05,0.6110000000000002,2.2017837615325e-05,0.6110000000000002,1.978322446706308e-05
0.6120000000000002,0.0001355584298234848,0.6120000000000002,8.928503713340897e-05,0.6120000000000002,6.458436116869394e-05,0.6120000000000002,4.937677884141924e-05,0.6120000000000002,3.979874030020363e-05,0.6120000000000002,3.324838222059703e-05,0.6120000000000002,2.850378478642976e-05,0.6120000000000002,2.49177298358128e-05,0.6120000000000002,2.211692585417403e-05,0.6120000000000002,1.987169552747998e-05
0.6130000000000002,0.0001364160820967723,0.6130000000000002,8.976351028274279e-05,0.6130000000000002,6.490523671707918e-05,0.6130000000000002,4.961324395408272e-05,0.6130000000000002,3.998504280772741e-05,0.6130000000000002,3.340157333858431e-05,0.6130000000000002,2.863356600457432e-05,0.6130000000000002,2.503013186555118e-05,0.6130000000000002,2.221594352320596e-05,0.6130000000000002,1.996010562260678e-05
0.6140000000000002,0.0001372730974620118,0.6140000000000002,9.024138275162384e-05,0.6140000000000002,6.522571885838646e-05,0.6140000000000002,4.984945921366959e-05,0.6140000000000002,4.017117120317943e-05,0.6140000000000002,3.355463424258351e-05,0.6140000000000002,2.876324460935812e-05,0.6140000000000002,2.51424498154152e-05,0.6140000000000002,2.231489023077109e-05,0.6140000000000002,2.004845444465639e-05
0.6150000000000002,0.0001381294467350453,0.6150000000000002,9.071864328503283e-05,0.6150000000000002,6.554580250047002e-05,0.6150000000000002,5.008542205035385e-05,0.6150000000000002,4.035712396861098e-05,0.6150000000000002,3.37075639416577e-05,0.6150000000000002,2.889281990778222e-05,0.6150000000000002,2.525468317582318e-05,0.6150000000000002,2.241376558758619e-05,0.6150000000000002,2.013674168720367e-05
0.6160000000000002,0.0001389851010813953,0.6160000000000002,9.119528077842362e-05,0.6160000000000002,6.586548262228604e-05,0.6160000000000002,5.032112992814644e-05,0.6160000000000002,4.054289960416656e-05,0.6160000000000002,3.386036145526598e-05,0.6160000000000002,2.90222912130658e-05,0.6160000000000002,2.536683144096391e-05,0.6160000000000002,2.251256920662147e-05,0.6160000000000002,2.022496704509478e-05
0.6170000000000002,0.0001398400320136361,0.6170000000000002,9.167128427685721e-05,0.6170000000000002,6.61847542731598e-05,0.6170000000000002,5.055658034438779e-05,0.6170000000000002,4.072849662773564e-05,0.6170000000000002,3.401302581301621e-05,0.6170000000000002,2.915165784446435e-05,0.6170000000000002,2.547889410865852e-05,0.6170000000000002,2.261130070299255e-05,0.6170000000000002,2.031313021436148e-05
0.6180000000000002,0.0001406942113888073,0.6180000000000002,9.214664297412458e-05,0.6180000000000002,6.650361257206088e-05,0.6180000000000002,5.079177082924843e-05,0.6180000000000002,4.091391357461353e-05,0.6180000000000002,3.416555605442592e-05,0.6180000000000002,2.928091912709319e-05,0.6180000000000002,2.559087068022743e-05,0.6180000000000002,2.270995969385722e-05,0.6180000000000002,2.040123089213858e-05
0.6190000000000002,0.0001415476114058493,0.6190000000000002,9.262134621186551e-05,0.6190000000000002,6.682205270687853e-05,0.6190000000000002,5.102669894524194e-05,0.6190000000000002,4.109914899717171e-05,0.6190000000000002,3.431795122869023e-05,0.6190000000000002,2.941007439175909e-05,0.6190000000000002,2.570276066036289e-05,0.6190000000000002,2.280854579831656e-05,0.6190000000000002,2.048926877658625e-05
0.6200000000000002,0.0001424002046030787,0.6200000000000002,9.309538347867833e-05,0.6200000000000002,6.714006993370276e-05,0.6200000000000002,5.12613622867406e-05,0.6200000000000002,4.128420146453338e-05,0.6200000000000002,3.447021039445559e-05,0.6200000000000002,2.95391229747958e-05,0.6200000000000002,2.581456355700587e-05,0.6200000000000002,2.290705863732068e-05,0.6200000000000002,2.057724356681597e-05
0.6210000000000002,0.0001432519638556908,0.6210000000000002,9.356874440922088e-05,0.6210000000000002,6.745765957611125e-05,0.6210000000000002,5.14957584795035e-05,0.6210000000000002,4.146906956225891e-05,0.6210000000000002,3.462233261960133e-05,0.6210000000000002,2.966806421790629e-05,0.6210000000000002,2.592627888122895e-05,0.6210000000000002,2.300549783357899e-05,0.6210000000000002,2.066515496281995e-05
0.6220000000000002,0.0001441028623733002,0.6220000000000002,9.404141878330108e-05,0.6220000000000002,6.777481702445398e-05,0.6220000000000002,5.17298851802113e-05,0.6220000000000002,4.165375189203757e-05,0.6220000000000002,3.477431698102691e-05,0.6220000000000002,2.979689746801042e-05,0.6220000000000002,2.603790614712253e-05,0.6220000000000002,2.310386301147353e-05,0.6220000000000002,2.075300266540465e-05
0.6230000000000002,0.0001449528736975072,0.6230000000000002,9.45133965249653e-05,0.6230000000000002,6.809153773514844e-05,0.6230000000000002,5.19637400760061e-05,0.6230000000000002,4.183824707138606e-05,0.6230000000000002,3.492616256444506e-05,0.6230000000000002,2.992562207709611e-05,0.6230000000000002,2.614944487168609e-05,0.6230000000000002,2.32021537969766e-05,0.6230000000000002,2.084078637612627e-05
0.6240000000000002,0.0001458019716994957,0.6240000000000002,9.498466770156802e-05,0.6240000000000002,6.84078172299723e-05,0.6240000000000002,5.219732088404084e-05,0.6240000000000002,4.20225537333541e-05,0.6240000000000002,3.507786846418036e-05,0.6240000000000002,3.005423740207794e-05,0.6240000000000002,2.62608945747236e-05,0.6240000000000002,2.330036981757243e-05,0.6240000000000002,2.092850579723118e-05
0.6250000000000002,0.0001466501305776672,0.6250000000000002,9.545522252284028e-05,0.6250000000000002,6.872365109536148e-05,0.6250000000000002,5.243062535103447e-05,0.6250000000000002,4.220667052623612e-05,0.6250000000000002,3.522943378297405e-05,0.6250000000000002,3.018274280465802e-05,0.6250000000000002,2.637225477874231e-05,0.6250000000000002,2.339851070218116e-05,0.6250000000000002,2.101616063159773e-05
0.6260000000000002,0.0001474973248552967,0.6260000000000002,9.59250513399473e-05,0.6260000000000002,6.903903498171142e-05,0.6260000000000002,5.266365125283369e-05,0.6260000000000002,4.239059611328899e-05,0.6260000000000002,3.538085763179391e-05,0.6260000000000002,3.031113765119232e-05,0.6260000000000002,2.648352500885617e-05,0.6260000000000002,2.349657608108703e-05,0.6260000000000002,2.110375058268173e-05
0.6270000000000002,0.0001483435293782241,0.6270000000000002,9.639414464453285e-05,0.6270000000000002,6.935396460267974e-05,0.6270000000000002,5.289639639398054e-05,0.6270000000000002,4.257432917245571e-05,0.6270000000000002,3.553213912964765e-05,0.6270000000000002,3.043942131256132e-05,0.6270000000000002,2.659470479269169e-05,0.6270000000000002,2.35945655858688e-05,0.6270000000000002,2.119127535446422e-05
0.6280000000000002,0.0001491887193125652,0.6280000000000002,9.686249306776055e-05,0.6280000000000002,6.966843573449151e-05,0.6280000000000002,5.31288586072867e-05,0.6280000000000002,4.275786839609501e-05,0.6280000000000002,3.568327740340352e-05,0.6280000000000002,3.056759316404407e-05,0.6280000000000002,2.67057936602983e-05,0.6280000000000002,2.369247884933413e-05,0.6280000000000002,2.127873465140217e-05
0.6290000000000002,0.0001500328701424599,0.6290000000000002,9.733008737933969e-05,0.6290000000000002,6.99824442152487e-05,0.6290000000000002,5.336103575341242e-05,0.6290000000000002,4.294121249071514e-05,0.6290000000000002,3.583427158761332e-05,0.6290000000000002,3.069565258519657e-05,0.6290000000000002,2.681679114406116e-05,0.6290000000000002,2.379031550545529e-05,0.6290000000000002,2.13661281783811e-05
0.6300000000000002,0.0001508759576678392,0.6300000000000002,9.779691848654641e-05,0.6300000000000002,7.029598594423952e-05,0.6300000000000002,5.359292572045282e-05,0.6300000000000002,4.312436017671486e-05,0.6300000000000002,3.598512082434099e-05,0.6300000000000002,3.082359895973329e-05,0.6300000000000002,2.692769677861724e-05,0.6300000000000002,2.388807518930866e-05,0.6300000000000002,2.145345564066986e-05
0.6310000000000002,0.0001517179580022237,0.6310000000000002,9.826297743323356e-05,0.6310000000000002,7.060905688125252e-05,0.6310000000000002,5.382452642352696e-05,0.6310000000000002,4.330731018812678e-05,0.6310000000000002,3.61358242629944e-05,0.6310000000000002,3.095143167541258e-05,0.6310000000000002,2.703851010077409e-05,0.6310000000000002,2.398575753701637e-05,0.6310000000000002,2.154071674387814e-05
0.6320000000000002,0.0001525588475705368,0.6320000000000002,9.872825539883021e-05,0.6320000000000002,7.092165304588986e-05,0.6320000000000002,5.405583580437441e-05,0.6320000000000002,4.349006127236733e-05,0.6320000000000002,3.628638106016185e-05,0.6320000000000002,3.107915012392494e-05,0.6320000000000002,2.714923064943203e-05,0.6320000000000002,2.408336218568943e-05,0.6320000000000002,2.162791119391554e-05
0.6330000000000002,0.0001533986031069533,0.6330000000000002,9.91927436973349e-05,0.6330000000000002,7.123377051688654e-05,0.6330000000000002,5.428685183095547e-05,0.6330000000000002,4.367261218999064e-05,0.6330000000000002,3.643679037945207e-05,0.6330000000000002,3.12067537007844e-05,0.6330000000000002,2.725985796550758e-05,0.6330000000000002,2.418088877337461e-05,0.6330000000000002,2.171503869695227e-05
0.6340000000000002,0.0001542372016527593,0.6340000000000002,9.965643377629641e-05,0.6340000000000002,7.154540543142801e-05,0.6340000000000002,5.451757249705561e-05,0.6340000000000002,4.385496171444619e-05,0.6340000000000002,3.658705139133733e-05,0.6340000000000002,3.133424180522356e-05,0.6340000000000002,2.737039159186109e-05,0.6340000000000002,2.427833693900173e-05,0.6340000000000002,2.180209895938196e-05
0.6350000000000002,0.0001550746205542425,0.6350000000000002,0.0001001193172157882,0.6350000000000002,7.185655398447185e-05,0.6350000000000002,5.474799582189623e-05,0.6350000000000002,4.40371086318415e-05,0.6350000000000002,3.673716327300089e-05,0.6350000000000002,3.146161384008986e-05,0.6350000000000002,2.748083107322468e-05,0.6350000000000002,2.437570632233365e-05,0.6350000000000002,2.188909168778627e-05
0.6360000000000002,0.0001559108374605962,0.6360000000000002,0.0001005813857273719,0.6360000000000002,7.216721242807135e-05,0.6360000000000002,5.49781198497478e-05,0.6360000000000002,4.421905174070802e-05,0.6360000000000002,3.688712520818626e-05,0.6360000000000002,3.158886921174611e-05,0.6360000000000002,2.759117595613413e-05,0.6360000000000002,2.447299656391874e-05,0.6360000000000002,2.197601658890047e-05
0.6370000000000002,0.0001567458303218468,0.6370000000000002,0.0001010426311530539,0.6370000000000002,7.247737707069985e-05,0.6370000000000002,5.520794264954889e-05,0.6370000000000002,4.440078985177123e-05,0.6370000000000002,3.703693638705138e-05,0.6370000000000002,3.171600732997268e-05,0.6370000000000002,2.770142578886163e-05,0.6370000000000002,2.45702073050433e-05,0.6370000000000002,2.206287336958081e-05
0.6380000000000002,0.0001575795773867937,0.6380000000000002,0.000101503045464232,0.6380000000000002,7.278704427657798e-05,0.6380000000000002,5.54374623145284e-05,0.6380000000000002,4.45823217877236e-05,0.6380000000000002,3.718659600602366e-05,0.6380000000000002,3.184302760787199e-05,0.6380000000000002,2.781158012135085e-05,0.6380000000000002,2.46673381876874e-05,0.6380000000000002,2.214966173677328e-05
0.6390000000000002,0.0001584120572009766,0.6390000000000002,0.0001019626207606324,0.6390000000000002,7.309621046500359e-05,0.6390000000000002,5.566667696183124e-05,0.6390000000000002,4.476364638300223e-05,0.6390000000000002,3.733610326765941e-05,0.6390000000000002,3.196992946177544e-05,0.6390000000000002,2.792163850515419e-05,0.6390000000000002,2.476438885448071e-05,0.6390000000000002,2.223638139748349e-05
0.6400000000000002,0.000159243248604647,0.6400000000000002,0.0001024213492692432,0.6400000000000002,7.340487210968098e-05,0.6400000000000002,5.589558473214946e-05,0.6400000000000002,4.494476248356864e-05,0.6400000000000002,3.748545738050546e-05,0.6400000000000002,3.209671231115254e-05,0.6400000000000002,2.803160049337066e-05,0.6400000000000002,2.48613589486613e-05,0.6400000000000002,2.232303205874756e-05
0.6410000000000002,0.0001600731307307635,0.6410000000000002,0.0001028792233432342,0.6410000000000002,7.371302573805451e-05,0.6410000000000002,5.612418378935482e-05,0.6410000000000002,4.512566894669274e-05,0.6410000000000002,3.763465755896268e-05,0.6410000000000002,3.22233755785218e-05,0.6410000000000002,2.814146564058678e-05,0.6410000000000002,2.495824811403368e-05,0.6410000000000002,2.240961342760441e-05
0.6420000000000002,0.0001609016830029979,0.6420000000000002,0.000103336235460872,0.6420000000000002,7.402066793064309e-05,0.6420000000000002,5.635247232013715e-05,0.6420000000000002,4.530636464073819e-05,0.6420000000000002,3.778370302315267e-05,0.6420000000000002,3.23499186893633e-05,0.6420000000000002,2.825123350281739e-05,0.6420000000000002,2.505505599493017e-05,0.6420000000000002,2.249612521106875e-05
0.6430000000000002,0.000161728885133754,0.6430000000000002,0.0001037923782244266,0.6430000000000002,7.43277953203768e-05,0.6430000000000002,5.658044853364467e-05,0.6430000000000002,4.548684844495305e-05,0.6430000000000002,3.793259299878612e-05,0.6430000000000002,3.247634107203356e-05,0.6430000000000002,2.836090363744944e-05,0.6430000000000002,2.515178223617174e-05,0.6430000000000002,2.258256711610503e-05
0.6440000000000002,0.0001625547171221982,0.6440000000000002,0.000104247644359072,0.6440000000000002,7.463440459193486e-05,0.6440000000000002,5.680811066112777e-05,0.6440000000000002,4.566711924926044e-05,0.6440000000000002,3.808132671703387e-05,0.6440000000000002,3.260264215768193e-05,0.6440000000000002,2.847047560318573e-05,0.6440000000000002,2.52484264830309e-05,0.6440000000000002,2.266893884960258e-05
0.6450000000000002,0.0001633791592523048,0.6450000000000002,0.0001047020267117773,0.6450000000000002,7.494049248108622e-05,0.6450000000000002,5.703545695558655e-05,0.6450000000000002,4.584717595405475e-05,0.6450000000000002,3.822990341439951e-05,0.6450000000000002,3.272882138016775e-05,0.6450000000000002,2.857994895999058e-05,0.6450000000000002,2.534498838119509e-05,0.6450000000000002,2.27552401183506e-05
0.6460000000000002,0.0001642021920909068,0.6460000000000002,0.0001051555182501925,0.6460000000000002,7.524605577403168e-05,0.6460000000000002,5.726248569142123e-05,0.6460000000000002,4.602701746999768e-05,0.6460000000000002,3.837832233259376e-05,0.6460000000000002,3.285487817598011e-05,0.6460000000000002,2.868932326903652e-05,0.6460000000000002,2.544146757673086e-05,0.6460000000000002,2.284147062901535e-05
0.6470000000000002,0.0001650237964857586,0.6470000000000002,0.0001056081120615287,0.6470000000000002,7.555109130674923e-05,0.6470000000000002,5.748919516408534e-05,0.6470000000000002,4.620664271781847e-05,0.6470000000000002,3.852658271841194e-05,0.6470000000000002,3.298081198415856e-05,0.6470000000000002,2.879859809265196e-05,0.6470000000000002,2.553786371604937e-05,0.6470000000000002,2.292763008811614e-05
0.6480000000000002,0.0001658439535636074,0.6480000000000002,0.0001060598013514289,0.6480000000000002,7.585559596433804e-05,0.6480000000000002,5.771558368974271e-05,0.6480000000000002,4.638605062811606e-05,0.6480000000000002,3.867468382361096e-05,0.6480000000000002,3.310662224621422e-05,0.6480000000000002,2.890777299426959e-05,0.6480000000000002,2.56341764458718e-05,0.6480000000000002,2.301371820200339e-05
0.6490000000000002,0.0001666626447282705,0.6490000000000002,0.0001065105794428354,0.6490000000000002,7.615956668036928e-05,0.6490000000000002,5.794164960492545e-05,0.6490000000000002,4.656524014116264e-05,0.6490000000000002,3.882262490478998e-05,0.6490000000000002,3.323230840605355e-05,0.6490000000000002,2.901684753837621e-05,0.6490000000000002,2.573040541319642e-05,0.6490000000000002,2.30997346768366e-05
0.6500000000000002,0.0001674798516587223,0.6500000000000002,0.000106960439774852,0.6500000000000002,7.646300043623537e-05,0.6500000000000002,5.816739126619715e-05,0.6500000000000002,4.674421020671067e-05,0.6500000000000002,3.8970405223272e-05,0.6500000000000002,3.335786990990265e-05,0.6500000000000002,2.912582129046291e-05,0.6500000000000002,2.582655026526529e-05,0.6500000000000002,2.318567921856253e-05
0.6510000000000002,0.0001682955563071834,0.6510000000000002,0.000107409375901598,0.6510000000000002,7.676589426050236e-05,0.6510000000000002,5.839280704981682e-05,0.6510000000000002,4.69229597838015e-05,0.6510000000000002,3.911802404498576e-05,0.6510000000000002,3.348330620623167e-05,0.6510000000000002,2.923469381697582e-05,0.6510000000000002,2.592261064953227e-05,0.6510000000000002,2.327155153289434e-05
