M1:gm (L=1.00e-07) X,M1:gm (L=1.00e-07) Y,M1:gm (L=2.00e-07) X,M1:gm (L=2.00e-07) Y,M1:gm (L=3.00e-07) X,M1:gm (L=3.00e-07) Y,M1:gm (L=4.00e-07) X,M1:gm (L=4.00e-07) Y,M1:gm (L=5.00e-07) X,M1:gm (L=5.00e-07) Y,M1:gm (L=6.00e-07) X,M1:gm (L=6.00e-07) Y,M1:gm (L=7.00e-07) X,M1:gm (L=7.00e-07) Y,M1:gm (L=8.00e-07) X,M1:gm (L=8.00e-07) Y,M1:gm (L=9.00e-07) X,M1:gm (L=9.00e-07) Y,M1:gm (L=1.00e-06) X,M1:gm (L=1.00e-06) Y
0.7800000000000004,0.0005600019330854795,0.7800000000000004,0.0003568307028815992,0.7800000000000004,0.000264737028732033,0.7800000000000004,0.0002093708429380576,0.7800000000000004,0.0001724776358780186,0.7800000000000004,0.000146235799250731,0.7800000000000004,0.0001266881104269904,0.7800000000000004,0.0001116071420044453,0.7800000000000004,9.964501778519053e-05,0.7800000000000004,8.994061915763994e-05
0.7810000000000004,0.0005610929220467052,0.7810000000000004,0.0003576608674802949,0.7810000000000004,0.0002654051367547746,0.7810000000000004,0.0002099245644615428,0.7810000000000004,0.0001729444042869048,0.7810000000000004,0.0001466357626740636,0.7810000000000004,0.000127035989012788,0.7810000000000004,0.0001119137235492616,0.7810000000000004,9.991830133810922e-05,0.7810000000000004,9.018662861947988e-05
0.7820000000000004,0.0005621776403661279,0.7820000000000004,0.000358487617513481,0.7820000000000004,0.0002660711414164022,0.7820000000000004,0.0002104768926615606,0.7820000000000004,0.0001734101749202825,0.7820000000000004,0.0001470349656568941,0.7820000000000004,0.0001273832594760357,0.7820000000000004,0.0001122198005705062,0.7820000000000004,0.0001001911543637277,0.7820000000000004,9.043226260853595e-05
0.7830000000000004,0.000563256106804985,0.7830000000000004,0.0003593109556411459,0.7830000000000004,0.0002667350410055432,0.7830000000000004,0.0002110278248698793,0.7830000000000004,0.0001738749452069548,0.7830000000000004,0.0001474334059472238,0.7830000000000004,0.0001277299198866188,0.7830000000000004,0.00011252537141296,0.7830000000000004,0.0001004635754312082,0.7830000000000004,9.06775198753785e-05
0.7840000000000004,0.0005643283403250849,0.7840000000000004,0.0003601308846356834,0.7840000000000004,0.0002673968338636245,0.7840000000000004,0.0002115773584418918,0.7840000000000004,0.0001743387125863182,0.7840000000000004,0.0001478310812978585,0.7840000000000004,0.0001280759683166081,0.7840000000000004,0.0001128304344223824,0.7840000000000004,0.0001007355631101365,0.7840000000000004,9.092239917075332e-05
0.7850000000000004,0.0005653943600822331,0.7850000000000004,0.0003609474073788758,0.7850000000000004,0.0002680565183830612,0.7850000000000004,0.0002121254907552922,0.7850000000000004,0.0001748014745073229,0.7850000000000004,0.0001482279894655648,0.7850000000000004,0.0001284214028395576,0.7850000000000004,0.0001131349879449194,0.7850000000000004,0.0001010071159700152,0.7850000000000004,9.116689924514227e-05
0.7860000000000004,0.000566454185419756,0.7860000000000004,0.0003617605268589164,0.7860000000000004,0.0002687140930054564,0.7860000000000004,0.0002126722192087693,0.7860000000000004,0.0001752632284274376,0.7860000000000004,0.0001486241282102191,0.7860000000000004,0.0001287662215297979,0.7860000000000004,0.0001134390303265098,0.7860000000000004,0.0001012782325797557,0.7860000000000004,9.141101884832314e-05
0.7870000000000004,0.0005675078358621279,0.7870000000000004,0.0003625702461674769,0.7870000000000004,0.0002693695562198206,0.7870000000000004,0.0002132175412206964,0.7870000000000004,0.0001757239718116095,0.7870000000000004,0.0001490194952939629,0.7870000000000004,0.0001291104224617339,0.7870000000000004,0.0001137425599122893,0.7870000000000004,0.0001015489115071683,0.7870000000000004,9.165475672892674e-05
0.7880000000000004,0.0005685553311086834,0.7880000000000004,0.0003633765684968081,0.7880000000000004,0.0002700229065608117,0.7880000000000004,0.0002137614542278354,0.7880000000000004,0.0001761837021312326,0.7880000000000004,0.0001494140884803534,0.7880000000000004,0.0001294540037091356,0.7880000000000004,0.0001140455750459929,0.7880000000000004,0.0001018191513184501,0.7880000000000004,9.189811163399489e-05
0.7890000000000004,0.0005695966910274464,0.7890000000000004,0.0003641794971368824,0.7890000000000004,0.0002706741426069863,0.7890000000000004,0.0002143039556840464,0.7890000000000004,0.0001766424168631127,0.7890000000000004,0.0001498079055335156,0.7890000000000004,0.0001297969633444317,0.7890000000000004,0.0001143480740693557,0.7890000000000004,0.0001020889505776725,0.7890000000000004,9.214108230853417e-05
0.7900000000000004,0.0005706319356490344,0.7900000000000004,0.0003649790354725777,0.7900000000000004,0.0002713232629790741,0.7900000000000004,0.0002148450430589999,0.7900000000000004,0.0001771001134884398,0.7900000000000004,0.0001502009442172939,0.7900000000000004,0.000130139299437999,0.7900000000000004,0.0001146500553215138,0.7900000000000004,0.000102358307846266,0.7900000000000004,9.238366749507058e-05
0.7910000000000004,0.0005716610851606827,0.7910000000000004,0.0003657751869809014,0.7910000000000004,0.0002719702663382631,0.7910000000000004,0.000215384713836897,0.7910000000000004,0.0001775567894917519,0.7910000000000004,0.0001505932022943992,0.7910000000000004,0.0001304810100574519,0.7910000000000004,0.0001149515171383988,0.7910000000000004,0.0001026272216825024,0.7910000000000004,9.262586593319927e-05
0.7920000000000004,0.000572684159900343,0.7920000000000004,0.0003665679552282436,0.7920000000000004,0.0002726151513845093,0.7920000000000004,0.0002159229655151977,0.7920000000000004,0.0001780124423599098,0.7920000000000004,0.0001509846775255607,0.7920000000000004,0.0001308220932669272,0.7920000000000004,0.0001152524578521353,0.7920000000000004,0.0001028956906409762,0.7920000000000004,9.286767635913479e-05
0.7930000000000004,0.0005737011803508948,0.7930000000000004,0.000367357343867685,0.7930000000000004,0.0002732579168548538,0.7930000000000004,0.0002164597956033523,0.7930000000000004,0.0001784670695810679,0.7930000000000004,0.0001513753676686703,0.7930000000000004,0.0001311625471263692,0.7930000000000004,0.0001155528757904309,0.7930000000000004,0.0001031637132720838,0.7930000000000004,9.310909750525775e-05
0.7940000000000004,0.0005747121671344411,0.7940000000000004,0.0003681433566363281,0.7940000000000004,0.0002738985615217623,0.7940000000000004,0.0002169952016215367,0.7940000000000004,0.0001789206686436425,0.7940000000000004,0.0001517652704779284,0.7940000000000004,0.0001315023696908117,0.7940000000000004,0.0001158527692759666,0.7940000000000004,0.0001034312881214969,0.7940000000000004,9.335012809965979e-05
0.7950000000000004,0.0005757171410067005,0.7950000000000004,0.0003689259973526747,0.7950000000000004,0.0002745370841914795,0.7950000000000004,0.0002175291810993996,0.7950000000000004,0.0001793732370352885,0.7950000000000004,0.0001521543837029886,0.7950000000000004,0.0001318415590096563,0.7950000000000004,0.0001161521366257849,0.7950000000000004,0.0001036984137296374,0.7950000000000004,9.359076686568618e-05
0.7960000000000004,0.0005767161228514966,0.7960000000000004,0.0003697052699140382,0.7960000000000004,0.0002751734837023966,0.7960000000000004,0.0002180617315748036,0.7960000000000004,0.0001798247722418674,0.7960000000000004,0.0001525427050880981,0.7960000000000004,0.0001321801131259492,0.7960000000000004,0.0001164509761506735,0.7960000000000004,0.0001039650886311469,0.7960000000000004,9.383101252147477e-05
0.7970000000000004,0.0005777091336753366,0.7970000000000004,0.0003704811782939934,0.7970000000000004,0.0002758077589234408,0.7970000000000004,0.0002185928505925857,0.7970000000000004,0.0001802752717464209,0.7970000000000004,0.000152930232371237,0.7970000000000004,0.000132518030075654,0.7970000000000004,0.0001167492861545445,0.7970000000000004,0.0001042313113543553,0.7970000000000004,9.407086377949316e-05
0.7980000000000004,0.0005786961946020789,0.7980000000000004,0.0003712537265398667,0.7980000000000004,0.0002764399087524711,0.7980000000000004,0.0002191225357033084,0.7980000000000004,0.000180724733028142,0.7980000000000004,0.0001533169632832545,0.7980000000000004,0.0001328553078869228,0.7980000000000004,0.0001170470649338148,0.7980000000000004,0.0001044970804207435,0.7980000000000004,9.431031934607358e-05
0.7990000000000004,0.0005796773268677064,0.7990000000000004,0.0003720229187702548,0.7990000000000004,0.0002770699321146963,0.7990000000000004,0.0002196507844620243,0.7990000000000004,0.0001811731535613468,0.7990000000000004,0.0001537028955470044,0.7990000000000004,0.0001331919445793613,0.7990000000000004,0.0001173443107767778,0.7990000000000004,0.0001047623943444051,0.7990000000000004,9.454937792094238e-05
0.8000000000000004,0.0005806525518151714,0.8000000000000004,0.0003727887591725916,0.8000000000000004,0.000277697827961107,0.8000000000000004,0.0002201775944270408,0.8000000000000004,0.0001816205308144417,0.8000000000000004,0.000154088026876475,0.8000000000000004,0.0001335279381632924,0.8000000000000004,0.0001176410219629752,0.8000000000000004,0.0001050272516315032,0.8000000000000004,9.478803819674942e-05
0.8010000000000004,0.0005816218908893416,0.8010000000000004,0.0003735512520007385,0.8010000000000004,0.0002783235952669204,0.8010000000000004,0.0002207029631586916,0.8010000000000004,0.0001820668622488959,0.8010000000000004,0.0001544723549759159,0.8010000000000004,0.0001338632866390169,0.8010000000000004,0.0001179371967625629,0.8010000000000004,0.0001052916507797246,0.8010000000000004,9.502629885859123e-05
0.8020000000000004,0.0005825853656320342,0.8020000000000004,0.0003743104015726225,0.8020000000000004,0.0002789472330300406,0.8020000000000004,0.000221226888218108,0.8020000000000004,0.0001825121453182062,0.8020000000000004,0.0001548558775389656,0.8020000000000004,0.000134197987996066,0.8020000000000004,0.0001182328334356743,0.8020000000000004,0.0001055555902777292,0.8020000000000004,9.526415858353259e-05
0.8030000000000004,0.0005835429976771406,0.8030000000000004,0.0003750662122679004,0.8030000000000004,0.0002795687402695337,0.8030000000000004,0.0002217493671659988,0.8030000000000004,0.0001829563774668652,0.8030000000000004,0.0001552385922477686,0.8030000000000004,0.0001345320402124541,0.8030000000000004,0.000118527930231777,0.8030000000000004,0.0001058190686045971,0.8030000000000004,9.550161604012398e-05
0.8040000000000004,0.0005844948087458278,0.8040000000000004,0.0003758186885256623,0.8040000000000004,0.0002801881160241174,0.8040000000000004,0.0002222703975614294,0.8040000000000004,0.0001833995561293242,0.8040000000000004,0.0001556204967720958,0.8040000000000004,0.0001348654412539246,0.8040000000000004,0.0001188224853890284,0.8040000000000004,0.0001060820842292681,0.8040000000000004,9.573866988791461e-05
0.8050000000000004,0.0005854408206418408,0.8050000000000004,0.0003765678348421712,0.8050000000000004,0.0002808053593506611,0.8050000000000004,0.0002227899769606062,0.8050000000000004,0.0001838416787289566,0.8050000000000004,0.0001560015887684546,0.8050000000000004,0.0001351981890731918,0.8050000000000004,0.0001191164971336238,0.8050000000000004,0.0001063446356099814,0.8050000000000004,9.597531877696212e-05
0.8060000000000004,0.000586381055246888,0.8060000000000004,0.0003773136557686332,0.8060000000000004,0.0002814204693227064,0.8060000000000004,0.0002233081029156632,0.8060000000000004,0.0001842827426770178,0.8060000000000004,0.0001563818658792003,0.8060000000000004,0.0001355302816091765,0.8060000000000004,0.0001194099636791403,0.8060000000000004,0.0001066067211937067,0.8060000000000004,9.621156134733803e-05
0.8070000000000004,0.0005873155345160934,0.8070000000000004,0.0003780561559090025,0.8070000000000004,0.0002820334450289964,0.8070000000000004,0.0002238247729734514,0.8070000000000004,0.0001847227453716035,0.8070000000000004,0.0001567613257316388,0.8070000000000004,0.0001358617167862401,0.8070000000000004,0.0001197028832258768,0.8070000000000004,0.000106868339415573,0.8070000000000004,9.644739622862836e-05
0.8080000000000004,0.0005882442804735675,0.8080000000000004,0.0003787953399178269,0.8080000000000004,0.0002826442855720165,0.8080000000000004,0.0002243399846743319,0.8080000000000004,0.0001851616841966034,0.8080000000000004,0.0001571399659371264,0.8080000000000004,0.0001361924925134083,0.8080000000000004,0.0001199952539601879,0.8080000000000004,0.0001071294886982916,0.8080000000000004,9.668282203943065e-05
0.8090000000000004,0.0005891673152080238,0.8090000000000004,0.0003795312124981128,0.8090000000000004,0.0002832529900665536,0.8090000000000004,0.0002248537355509673,0.8090000000000004,0.0001855995565206568,0.8090000000000004,0.0001575177840901628,0.8090000000000004,0.0001365226066835943,0.8090000000000004,0.000120287074053811,0.8090000000000004,0.0001073901674515745,0.8090000000000004,9.691783738684599e-05
0.8100000000000004,0.0005900846608685126,0.8100000000000004,0.0003802637783992421,0.8100000000000004,0.0002838595576382657,0.8100000000000004,0.000225366023127122,0.8100000000000004,0.0001860363596960974,0.8100000000000004,0.0001578947777674839,0.8100000000000004,0.0001368520571728119,0.8100000000000004,0.0001205783416631914,0.8100000000000004,0.0001076503740715469,0.8100000000000004,9.715244086596619e-05
0.8110000000000004,0.0005909963396602074,0.8110000000000004,0.0003809930424148984,0.8110000000000004,0.0002844639874222627,0.8110000000000004,0.0002258768449164577,0.8110000000000004,0.0001864720910579025,0.8110000000000004,0.0001582709445271409,0.8110000000000004,0.0001371808418393849,0.8110000000000004,0.0001208690549287967,0.8110000000000004,0.0001079101069401534,0.8110000000000004,9.738663105935461e-05
0.8120000000000004,0.0005919023738402947,0.8120000000000004,0.0003817190093810505,0.8120000000000004,0.0002850662785617033,0.8120000000000004,0.0002263861984213348,0.8120000000000004,0.0001869067479226329,0.8120000000000004,0.0001586462819075817,0.8120000000000004,0.0001375089585231505,0.8120000000000004,0.0001211592119744297,0.8120000000000004,0.0001081693644245625,0.8120000000000004,9.762040653652492e-05
0.8130000000000004,0.0005928027857139253,0.8130000000000004,0.0003824416841739479,0.8130000000000004,0.0002856664302063982,0.8130000000000004,0.0002268940811316113,0.8130000000000004,0.0001873403275873741,0.8130000000000004,0.0001590207874267221,0.8130000000000004,0.0001378364050446542,0.8130000000000004,0.0001214488109065317,0.8130000000000004,0.0001084281448765587,0.8130000000000004,9.785376585341207e-05
0.8140000000000004,0.0005936975976302622,0.8140000000000004,0.0003831610717081616,0.8140000000000004,0.0002862644415114343,0.8140000000000004,0.0002274004905234487,0.8140000000000004,0.0001877728273286671,0.8140000000000004,0.0001593944585810109,0.8140000000000004,0.0001381631792043403,0.8140000000000004,0.00012173784981348,0.8140000000000004,0.0001086864466319355,0.8140000000000004,9.808670755183832e-05
0.8150000000000004,0.0005945868319785907,0.8150000000000004,0.0003838771769346422,0.8150000000000004,0.0002868603116358001,0.8150000000000004,0.0002279054240581134,0.8150000000000004,0.0001882042444014411,0.8150000000000004,0.000159767292844489,0.8150000000000004,0.000138489278781734,0.8150000000000004,0.0001220263267648799,0.8150000000000004,0.0001089442680098767,0.8150000000000004,9.831923015897354e-05
0.8160000000000004,0.0005954705111845188,0.8160000000000004,0.0003845900048388259,0.8160000000000004,0.0002874540397410324,0.8160000000000004,0.0002284088791807816,0.8160000000000004,0.0001886345760379361,0.8160000000000004,0.0001601392876678444,0.8160000000000004,0.0001388147015346168,0.8160000000000004,0.0001223142398108489,0.8160000000000004,0.0001092016073123341,0.8160000000000004,9.855133218679059e-05
0.8170000000000004,0.0005963486577062447,0.8170000000000004,0.0003852995604387573,0.8170000000000004,0.0002880456249898682,0.8170000000000004,0.0002289108533193434,0.8170000000000004,0.0001890638194466277,0.8170000000000004,0.000160510440477455,0.8170000000000004,0.0001391394451981932,0.8170000000000004,0.0001226015869812935,0.8170000000000004,0.0001094584628233982,0.8170000000000004,9.878301213151268e-05
0.8180000000000004,0.0005972212940309028,0.8180000000000004,0.0003860058487832461,0.8180000000000004,0.00028863506654491,0.8180000000000004,0.0002294113438832095,0.8180000000000004,0.0001894919718111384,0.8180000000000004,0.0001608807486744288,0.8180000000000004,0.000139463507484253,0.8180000000000004,0.0001228883662851784,0.8180000000000004,0.000109714832808661,0.8180000000000004,9.901426847305673e-05
0.8190000000000004,0.0005980884426709899,0.8190000000000004,0.0003867088749500598,0.8190000000000004,0.0002892223635673009,0.8190000000000004,0.0002299103482621145,0.8190000000000004,0.00018991903028915,0.8190000000000004,0.0001612502096336359,0.8190000000000004,0.0001397868860803217,0.8190000000000004,0.0001231745757097887,0.8190000000000004,0.0001099707155145725,0.8190000000000004,9.924509967446946e-05
